# LAMMPS data file written by OVITO

215 atoms
2 atom types

0.0 13.6750002 xlo xhi
0.0 23.6858006 ylo yhi
0.0 14.7670002 zlo zhi

Atoms

1   2 11.6647721 1.160604 1.8119101
2   2 6.8374992 9.5216885 1.8119101
3   2 11.664773 14.6299238 3.1104231
4   2 2.010226 14.6299238 3.1104231
5   2 13.6749993 13.4693203 6.7342439
6   2 11.664774 9.0558691 11.6565771
7   2 4.8272739 18.5775566 8.0327568
8   2 11.664774 6.7346611 8.0327568
9   2 6.8375011 17.4169521 11.6565771
10  2 4.8272739 10.6822911 12.9550896
11  2 4.827272 13.0035009 1.8119101
12  2 11.664773 16.9511338 6.7342439
13  2 2.010227 16.9511338 6.7342439
14  2 4.8272739 20.8987656 11.6565771
15  2 13.6749993 10.2164745 8.0327568
16  2 8.8477268 18.5775566 8.0327568
17  2 13.6749993 2.3212099 12.9550896
18  2 8.8477268 10.6822911 12.9550896
19  2 13.6749983 21.364584 1.8119101
20  2 11.6647749 22.5251885 12.9550896
21  2 2.010226 22.5251885 12.9550896
22  2 8.8477268 13.0035028 1.8119101
23  2 8.847726 20.8987676 11.6565771
24  2 6.8375001 22.059372 8.0327568
25  2 6.837502 14.1641073 12.9550896
26  2 2.010226 1.160606 1.8119101
27  2 4.827272 5.1082368 6.7342439
28  2 8.8477278 2.7870281 3.1104231
29  2 6.8375049 1.6264171 6.7342439
30  2 6.8375001 6.2688432 3.1104231
31  2 8.847726 5.1082392 6.7342439
32  2 4.827261 2.78703 3.1104231
33  2 2.0102279 6.7346611 8.0327568
34  2 6.0e-06 5.5740452 11.6565771
35  2 2.010227 9.055871 11.6565771
36  2 11.2367458 3.672086 2.4611659
37  2 8.7984925 7.8952642 2.4611659
38  2 9.2757521 15.5149822 2.4611671
39  2 4.3992481 15.5149822 2.4611671
40  2 11.2367458 11.5673514 12.3058338
41  2 8.7984934 0.0 7.3835011
42  2 2.438252 19.462616 7.3835011
43  2 11.2367458 4.2231789 7.3835011
44  2 8.7984934 15.7905283 12.3058338
45  2 2.438253 11.5673495 12.3058338
46  2 11.2367468 19.462616 7.3835001
47  2 4.3992462 23.4102478 12.3058338
48  2 1.9609932 19.7381592 2.4611659
49  2 9.275753 23.4102478 12.3058338
50  2 11.2367458 12.1184444 2.4611659
51  2 11.7140084 19.7381649 2.4611671
52  2 11.2367468 20.01371 12.3058338
53  2 4.8765082 15.7905302 12.3058338
54  2 2.4382541 20.0137081 12.3058338
55  2 2.438253 12.1184444 2.4611659
56  2 4.3992472 16.0660763 7.3835001
57  2 9.275754 16.0660763 7.3835001
58  2 11.7140103 3.947628 12.3058338
59  2 11.7140074 11.8428984 7.3835011
60  2 9.2757549 8.1708107 12.3058338
61  2 4.3992472 0.275547 2.4611659
62  2 2.4382541 3.672086 2.4611659
63  2 4.3992481 7.6197191 7.3835001
64  2 9.2757549 0.275547 2.4611671
65  2 4.8765068 0.0 7.3835001
66  2 2.438253 4.2231798 7.3835001
67  2 9.2757549 7.6197191 7.3835001
68  2 4.8765082 7.8952662 2.4611671
69  2 1.9609932 11.8428984 7.3835011
70  2 4.3992472 8.1708126 12.3058338
71  2 1.961001 3.947628 12.3058338
72  2 6.8375011 6.7958479 6.864193
73  2 6.8375001 1.099416 2.980474
74  2 4.370872 2.5235241 6.864193
75  2 9.3041287 5.3717408 2.980474
76  2 9.3041277 2.5235241 6.864193
77  2 4.370872 5.3717408 2.980474
78  2 0.0 10.7434817 11.7865277
79  2 2.4666281 9.3193731 7.9028072
80  2 2.4666281 6.4711571 11.7865277
81  2 2.4666281 1.4241081 12.82514
82  2 6.8375011 14.6911135 1.94186
83  2 0.0 18.6387463 6.864193
84  2 9.3041277 21.1622696 7.9028072
85  2 6.8375001 22.5863781 11.7865277
86  2 9.3041268 13.267005 12.82514
87  2 11.2083721 22.2616863 1.94186
88  2 13.6750002 20.8375778 12.82514
89  2 4.370872 10.4187889 1.94186
90  2 0.0 12.9423142 2.980474
91  2 11.2083731 14.3664217 6.864193
92  2 2.4666281 14.3664217 6.864193
93 2 4.370872 18.3140545 11.7865277
94 2 11.2083721 9.3193731 7.9028072
95 2 11.2083731 6.4711571 11.7865277
96 2 6.8375001 16.889946 7.9028072
97 2 11.2083721 1.4241081 12.82514
98 2 6.8375001 8.9946804 12.82514
99 2 13.6750002 2.8482162 1.94186
100 2 9.3041287 10.4187889 1.94186
101 2 11.2083731 17.2146378 2.980474
102 2 2.4666281 17.2146378 2.980474
103 2 4.370872 21.1622696 7.9028072
104 2 13.6750002 5.047049 7.9028072
105 2 9.3041277 18.3140545 11.7865277
106 2 4.370872 13.267005 12.82514
107 2 2.4666281 22.2616863 1.94186
108 2 5.0754771 6.9995462 4.9223342
109 2 8.5995236 0.895719 4.9223342
110 2 5.0754771 0.895719 4.9223342
111 2 8.5995236 6.9995462 4.9223342
112 2 10.3615475 3.947633 4.9223342
113 2 3.3134539 3.947633 4.9223342
114 2 1.762023 4.843351 9.8446674
115 2 1.762022 10.9471788 9.8446674
116 2 3.524046 7.8952652 9.8446674
117 2 1.762023 3.051913 14.7670002
118 2 8.5995236 22.7900753 9.8446674
119 2 8.5995226 14.8948098 14.7670002
120 2 11.9129772 20.6338806 14.7670002
121 2 1.762023 12.738616 4.9223342
122 2 11.9129764 12.738616 4.9223342
123 2 5.0754781 16.6862488 9.8446674
